기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00_06_매출_건수,시간대_06_11_매출_건수,시간대_11_14_매출_건수,시간대_14_17_매출_건수,시간대_17_21_매출_건수,시간대_21_24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,위도,경도,lat,lon,중분류_매핑,300m내_경쟁_업종_수
20223,R,전통시장,3130074,영동교골목시장,363104,179176,183928,30117,68476,50980,48067,72833,92631,112677,72990,34908,35734,55484,51312,50742,50370,50105,50553,50445,54386,56503,HL,상권축소,157,45,99,50,457,234,223,34,51,44,62,103,163,19,21,28,39,53,74,15,30,16,23,50,89,275,0,275,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,12,9,3,0,0,2,3,3,4,0,0,1,2,2,4,0,0,1,1,1,0,CS100002,중식음식점,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,중식,52
20223,R,전통시장,3130074,영동교골목시장,363104,179176,183928,30117,68476,50980,48067,72833,92631,112677,72990,34908,35734,55484,51312,50742,50370,50105,50553,50445,54386,56503,HL,상권축소,157,45,99,50,457,234,223,34,51,44,62,103,163,19,21,28,39,53,74,15,30,16,23,50,89,275,0,275,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,12,9,3,0,0,2,3,3,4,0,0,1,2,2,4,0,0,1,1,1,0,CS100010,커피-음료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,비알코올,23
20224,R,전통시장,3130074,영동교골목시장,358521,172586,185936,28604,71628,53182,46986,68421,89700,111518,71888,33478,34540,55493,51604,50558,49225,49370,48861,49196,54433,56878,HL,상권축소,153,45,99,51,482,248,234,20,43,74,67,98,180,10,28,34,37,56,83,10,15,40,30,42,97,275,0,275,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,8,6,2,0,0,1,2,3,2,0,0,1,1,2,2,0,0,0,1,1,0,CS100001,한식음식점,5,5,0,0,0,0,0,120946967,5507,92386086,28560881,18578255,9739732,24542389,18323649,21202061,16575553,11985328,828157,10194184,32335547,14788856,45539580,17260643,86799791,19617889,68205,3935492,15254076,16773428,34915483,35470993,4106,1401,791,266,1171,902,976,757,644,8,321,2028,995,1760,395,4257,843,6,275,788,613,1669,1751,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,한식,59
20224,R,전통시장,3130074,영동교골목시장,358521,172586,185936,28604,71628,53182,46986,68421,89700,111518,71888,33478,34540,55493,51604,50558,49225,49370,48861,49196,54433,56878,HL,상권축소,153,45,99,51,482,248,234,20,43,74,67,98,180,10,28,34,37,56,83,10,15,40,30,42,97,275,0,275,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,8,6,2,0,0,1,2,3,2,0,0,1,1,2,2,0,0,0,1,1,0,CS100002,중식음식점,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,중식,52
20224,R,전통시장,3130074,영동교골목시장,358521,172586,185936,28604,71628,53182,46986,68421,89700,111518,71888,33478,34540,55493,51604,50558,49225,49370,48861,49196,54433,56878,HL,상권축소,153,45,99,51,482,248,234,20,43,74,67,98,180,10,28,34,37,56,83,10,15,40,30,42,97,275,0,275,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,8,6,2,0,0,1,2,3,2,0,0,1,1,2,2,0,0,0,1,1,0,CS100010,커피-음료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,비알코올,23
20231,R,전통시장,3130074,영동교골목시장,379896,181341,198554,34425,72635,59763,50612,69949,92511,115664,80263,36756,36519,58030,52666,52967,52328,52160,51737,52037,57816,60850,HL,상권축소,161,44,100,51,482,248,234,20,43,74,67,98,180,10,28,34,37,56,83,10,15,40,30,42,97,275,0,275,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,8,6,2,0,0,1,2,3,2,0,0,1,1,2,2,0,0,0,1,1,0,CS100001,한식음식점,6,6,17,1,0,0,0,147871540,5208,119479965,28391575,33598201,10419952,22165293,30351579,22944940,17360343,11031232,0,2453417,82777607,11498789,45437781,5703946,109138842,27325155,73902,12850101,13174630,37506687,33437332,39421341,3969,1239,785,307,896,1011,970,701,538,0,135,2602,688,1621,162,3965,833,7,274,582,783,1469,1685,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,한식,59
20231,R,전통시장,3130074,영동교골목시장,379896,181341,198554,34425,72635,59763,50612,69949,92511,115664,80263,36756,36519,58030,52666,52967,52328,52160,51737,52037,57816,60850,HL,상권축소,161,44,100,51,482,248,234,20,43,74,67,98,180,10,28,34,37,56,83,10,15,40,30,42,97,275,0,275,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,8,6,2,0,0,1,2,3,2,0,0,1,1,2,2,0,0,0,1,1,0,CS100002,중식음식점,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,중식,52
20231,R,전통시장,3130074,영동교골목시장,379896,181341,198554,34425,72635,59763,50612,69949,92511,115664,80263,36756,36519,58030,52666,52967,52328,52160,51737,52037,57816,60850,HL,상권축소,161,44,100,51,482,248,234,20,43,74,67,98,180,10,28,34,37,56,83,10,15,40,30,42,97,275,0,275,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,8,6,2,0,0,1,2,3,2,0,0,1,1,2,2,0,0,0,1,1,0,CS100010,커피-음료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,비알코올,23
20232,R,전통시장,3130074,영동교골목시장,375779,181485,194295,32409,78173,58128,50195,66691,90183,111576,76910,36789,37270,59408,53826,52622,52093,52052,52153,52287,56185,58387,HL,상권축소,149,47,100,51,482,248,234,20,43,74,67,98,180,10,28,34,37,56,83,10,15,40,30,42,97,275,0,275,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,8,6,2,0,0,1,2,3,2,0,0,1,1,2,2,0,0,0,1,1,0,CS100001,한식음식점,6,6,0,0,0,0,0,146127258,5687,101051077,45076181,21029476,9487616,18050925,23400402,29082658,28090673,16985508,0,6893127,65436720,15727856,51029851,7039704,106187389,30736355,51850,4449051,12659482,40570697,45925740,33266925,3961,1726,922,249,889,984,917,912,814,0,268,2324,857,2045,193,4218,1237,5,260,715,951,2032,1488,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,한식,59
20232,R,전통시장,3130074,영동교골목시장,375779,181485,194295,32409,78173,58128,50195,66691,90183,111576,76910,36789,37270,59408,53826,52622,52093,52052,52153,52287,56185,58387,HL,상권축소,149,47,100,51,482,248,234,20,43,74,67,98,180,10,28,34,37,56,83,10,15,40,30,42,97,275,0,275,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,8,6,2,0,0,1,2,3,2,0,0,1,1,2,2,0,0,0,1,1,0,CS100002,중식음식점,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,중식,52
20232,R,전통시장,3130074,영동교골목시장,375779,181485,194295,32409,78173,58128,50195,66691,90183,111576,76910,36789,37270,59408,53826,52622,52093,52052,52153,52287,56185,58387,HL,상권축소,149,47,100,51,482,248,234,20,43,74,67,98,180,10,28,34,37,56,83,10,15,40,30,42,97,275,0,275,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,8,6,2,0,0,1,2,3,2,0,0,1,1,2,2,0,0,0,1,1,0,CS100010,커피-음료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,비알코올,23
20233,R,전통시장,3130074,영동교골목시장,442729,212967,229762,46274,80633,71897,60673,78126,105127,127522,89320,45182,46199,71768,62738,61776,61731,61184,62029,61588,65739,68682,HL,상권축소,146,47,101,51,482,248,234,20,43,74,67,98,180,10,28,34,37,56,83,10,15,40,30,42,97,275,0,275,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,8,6,2,0,0,1,2,3,2,0,0,1,1,2,2,0,0,0,1,1,0,CS100001,한식음식점,6,6,0,0,0,0,0,118181233,5089,81850642,36330591,18432091,8753072,19239411,17037254,18388814,20850047,15480544,0,6886508,37011402,20694070,42653426,10935827,81704510,28711616,143430,5939764,13760032,21007563,40572859,28992472,3696,1393,807,305,911,845,828,749,644,0,283,1899,916,1700,291,3627,1159,6,296,609,954,1608,1314,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,한식,59
20233,R,전통시장,3130074,영동교골목시장,442729,212967,229762,46274,80633,71897,60673,78126,105127,127522,89320,45182,46199,71768,62738,61776,61731,61184,62029,61588,65739,68682,HL,상권축소,146,47,101,51,482,248,234,20,43,74,67,98,180,10,28,34,37,56,83,10,15,40,30,42,97,275,0,275,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,8,6,2,0,0,1,2,3,2,0,0,1,1,2,2,0,0,0,1,1,0,CS100002,중식음식점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,중식,52
20233,R,전통시장,3130074,영동교골목시장,442729,212967,229762,46274,80633,71897,60673,78126,105127,127522,89320,45182,46199,71768,62738,61776,61731,61184,62029,61588,65739,68682,HL,상권축소,146,47,101,51,482,248,234,20,43,74,67,98,180,10,28,34,37,56,83,10,15,40,30,42,97,275,0,275,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,8,6,2,0,0,1,2,3,2,0,0,1,1,2,2,0,0,0,1,1,0,CS100010,커피-음료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,비알코올,23
20234,R,전통시장,3130074,영동교골목시장,525343,245238,280105,52585,106237,86714,72276,88985,118546,150013,105787,53401,55491,87247,73401,74463,72430,72187,72357,73486,79514,80905,HL,상권축소,146,47,102,51,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,2,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,CS100001,한식음식점,6,6,0,0,0,0,0,116876119,5546,81896926,34979193,16239432,7002227,18777333,21983857,17894077,15528079,19451114,0,3739435,30367117,16046575,59840550,6882442,78799474,28373359,682270,7440641,9583658,20408238,33814391,35243635,3987,1559,799,295,902,1100,891,705,854,0,162,1738,973,2395,278,3781,1471,78,373,565,1003,1773,1458,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,한식,59
20234,R,전통시장,3130074,영동교골목시장,525343,245238,280105,52585,106237,86714,72276,88985,118546,150013,105787,53401,55491,87247,73401,74463,72430,72187,72357,73486,79514,80905,HL,상권축소,146,47,102,51,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,2,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,CS100002,중식음식점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,중식,52
20234,R,전통시장,3130074,영동교골목시장,525343,245238,280105,52585,106237,86714,72276,88985,118546,150013,105787,53401,55491,87247,73401,74463,72430,72187,72357,73486,79514,80905,HL,상권축소,146,47,102,51,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,2,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,CS100010,커피-음료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,비알코올,23
20241,R,전통시장,3130074,영동교골목시장,524462,244569,279894,52181,96048,89281,76545,88847,121563,150835,106925,54214,55563,85947,70977,74905,72129,73536,73015,73439,77469,79966,HL,상권축소,142,48,103,52,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,2,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,CS100001,한식음식점,7,7,14,1,0,0,0,118589461,5536,82250950,36338511,16641298,10253347,17767548,20856506,16732251,22190714,14147797,0,3763441,28552928,17548345,53536566,15188181,85168029,22904756,0,6911419,12493722,24046476,25458688,39162479,3956,1580,745,433,950,969,859,950,630,0,197,1645,929,2106,659,4096,1103,0,347,627,1364,1232,1628,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,한식,59
20241,R,전통시장,3130074,영동교골목시장,524462,244569,279894,52181,96048,89281,76545,88847,121563,150835,106925,54214,55563,85947,70977,74905,72129,73536,73015,73439,77469,79966,HL,상권축소,142,48,103,52,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,2,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,CS100002,중식음식점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,중식,52
20241,R,전통시장,3130074,영동교골목시장,524462,244569,279894,52181,96048,89281,76545,88847,121563,150835,106925,54214,55563,85947,70977,74905,72129,73536,73015,73439,77469,79966,HL,상권축소,142,48,103,52,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,2,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,CS100010,커피-음료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,비알코올,23
20242,R,전통시장,3130074,영동교골목시장,422746,198900,223847,37207,88547,71184,60593,70452,94764,126273,86839,41700,42256,66105,59575,59095,57872,60559,60077,57910,62359,64877,HL,상권축소,140,47,105,52,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,2,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,CS100001,한식음식점,7,7,0,0,0,0,0,133677167,6383,89519890,44157277,14152190,14263954,19789515,19536337,21777894,25634050,18523227,54592,3672193,35845542,13540318,62220515,18344007,98991182,25554703,0,4905378,17013384,25940543,33921395,42765183,4493,1890,781,670,1013,955,1074,1052,838,11,240,2132,686,2634,680,4879,1201,0,256,951,1668,1459,1742,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,한식,59
20242,R,전통시장,3130074,영동교골목시장,422746,198900,223847,37207,88547,71184,60593,70452,94764,126273,86839,41700,42256,66105,59575,59095,57872,60559,60077,57910,62359,64877,HL,상권축소,140,47,105,52,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,2,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,CS100002,중식음식점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,중식,52
20242,R,전통시장,3130074,영동교골목시장,422746,198900,223847,37207,88547,71184,60593,70452,94764,126273,86839,41700,42256,66105,59575,59095,57872,60559,60077,57910,62359,64877,HL,상권축소,140,47,105,52,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,2,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,CS100010,커피-음료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,비알코올,23
20243,R,전통시장,3130074,영동교골목시장,364523,168969,195554,34199,73641,61610,52242,61736,81094,110977,76433,35993,35575,55201,50344,51393,51341,51074,50320,50857,53865,55676,HL,상권축소,140,47,107,52,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,2,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,CS100001,한식음식점,7,7,0,0,0,0,0,131682081,6448,92480101,39201980,19137294,12790025,18154898,19941692,22456192,22112550,17089430,445788,4818033,37292865,10948043,60125889,18051463,98962967,26367337,179103,2311066,13991207,26484522,39072088,43292323,4727,1721,1020,683,983,1006,1035,985,736,8,247,2223,674,2523,773,4950,1234,10,122,675,1747,1733,1895,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,한식,59
20243,R,전통시장,3130074,영동교골목시장,364523,168969,195554,34199,73641,61610,52242,61736,81094,110977,76433,35993,35575,55201,50344,51393,51341,51074,50320,50857,53865,55676,HL,상권축소,140,47,107,52,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,2,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,CS100002,중식음식점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,중식,52
20243,R,전통시장,3130074,영동교골목시장,364523,168969,195554,34199,73641,61610,52242,61736,81094,110977,76433,35993,35575,55201,50344,51393,51341,51074,50320,50857,53865,55676,HL,상권축소,140,47,107,52,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,2,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,CS100010,커피-음료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,비알코올,23
20244,R,전통시장,3130074,영동교골목시장,369519,170929,198589,31801,81093,62931,53052,59528,81113,113619,76923,35744,35491,56073,51670,51202,51380,51913,51521,51747,54839,56920,HL,상권축소,128,50,109,52,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,5,5,0,0,0,0,1,1,3,0,0,0,1,1,3,0,0,0,0,0,0,CS100001,한식음식점,7,7,0,0,0,0,0,161544169,7335,107641912,53902257,18776493,14356701,22271085,22187860,30049773,37444269,16457988,0,4565993,74950931,16011868,53248480,12766897,111349301,23758392,0,5195844,12605582,26931604,36325291,54049376,5732,1603,1043,808,1224,1236,1421,928,675,0,266,3193,842,2470,564,5741,1228,0,305,655,1916,1547,2546,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,한식,59
20244,R,전통시장,3130074,영동교골목시장,369519,170929,198589,31801,81093,62931,53052,59528,81113,113619,76923,35744,35491,56073,51670,51202,51380,51913,51521,51747,54839,56920,HL,상권축소,128,50,109,52,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,5,5,0,0,0,0,1,1,3,0,0,0,1,1,3,0,0,0,0,0,0,CS100002,중식음식점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,중식,52
20244,R,전통시장,3130074,영동교골목시장,369519,170929,198589,31801,81093,62931,53052,59528,81113,113619,76923,35744,35491,56073,51670,51202,51380,51913,51521,51747,54839,56920,HL,상권축소,128,50,109,52,423,218,205,20,70,57,44,81,151,9,44,35,21,43,66,11,26,22,23,38,85,276,0,276,2501162,6,231301232,74576547,26972223,17468139,34139046,30957141,6896988,8384106,21986657,9920385,5,5,0,0,0,0,1,1,3,0,0,0,1,1,3,0,0,0,0,0,0,CS100010,커피-음료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205643,448742,11215,광진구,11215847,자양4동,14261,37.538166142,127.06384898,37.538166142,127.06384898,비알코올,23
20191,R,전통시장,3130075,노룬산시장(노룬산골목시장),143876,71867,72009,11144,20484,21104,22093,29749,39299,36470,26643,16036,17413,27253,20062,20148,20023,20112,19983,20435,21381,21794,HL,상권축소,124,47,93,48,,,,,,,,,,,,,,,,,,,,,,,,,2199100,5,172630342,52210814,20424554,12919299,24712044,24318635,5977213,5849530,18998878,7219375,24,17,7,0,2,2,6,7,7,0,1,1,4,5,6,0,1,1,2,2,1,CS100001,한식음식점,6,7,0,0,0,0,1,139782835,5081,81845181,57937654,14211731,13145087,12735112,15028205,26725046,28147803,29789851,3868321,1753236,8161206,21443036,81621428,22935608,88958406,47417997,679933,7818853,28607595,34819552,45300255,19150215,2910,2171,495,603,459,599,754,978,1193,24,107,444,880,2931,695,2946,2065,27,404,948,1427,1384,822,205724,448577,11215,광진구,11215847,자양4동,10816,37.536678994,127.06476419,37.536678994,127.06476419,한식,63
