기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,위도,경도,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00_06_매출_건수,시간대_06_11_매출_건수,시간대_11_14_매출_건수,시간대_14_17_매출_건수,시간대_17_21_매출_건수,시간대_21_24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,lat,lon,중분류_매핑,300m내_경쟁_업종_수,점포_당_매출_금액,가장_가까운_역,역까지_거리_m,가장_가까운_역_승하차_인원_수,면적(㎡)
20194,A,골목상권,3110139,자양4동주민센터,2070392,1025931,1044461,216403,296330,353771,340959,352037,510893,609259,433182,200652,197653,329963,299681,295152,295216,293825,297330,302225,295918,290725,5581.0,2861.0,2720.0,475.0,773.0,861.0,811.0,1064.0,1597.0,224.0,402.0,494.0,433.0,564.0,744.0,251.0,371.0,367.0,378.0,500.0,853.0,3093.0,0.0,3093.0,164.0,115.0,49.0,0.0,7.0,19.0,44.0,46.0,48.0,0.0,3.0,12.0,28.0,30.0,42.0,0.0,4.0,7.0,16.0,16.0,6.0,HL,상권축소,104,48,92,48,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100002,중식음식점,5.0,5.0,0.0,0.0,0.0,0.0,0.0,18885990.0,1553.0,11332377.0,7553613.0,4163888.0,1535715.0,1849284.0,2701994.0,1081496.0,4142599.0,3411014.0,3033932.0,158752.0,7893233.0,1941652.0,4820497.0,1037924.0,12563113.0,5074900.0,106454.0,3548943.0,2110341.0,7651874.0,2739805.0,1480596.0,1138.0,415.0,166.0,237.0,259.0,288.0,188.0,214.0,201.0,526.0,28.0,445.0,105.0,316.0,133.0,1215.0,298.0,13.0,378.0,219.0,619.0,200.0,82.0,37.53512096,127.063473,중식,2,3777198.0,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20194,A,골목상권,3110139,자양4동주민센터,2070392,1025931,1044461,216403,296330,353771,340959,352037,510893,609259,433182,200652,197653,329963,299681,295152,295216,293825,297330,302225,295918,290725,5581.0,2861.0,2720.0,475.0,773.0,861.0,811.0,1064.0,1597.0,224.0,402.0,494.0,433.0,564.0,744.0,251.0,371.0,367.0,378.0,500.0,853.0,3093.0,0.0,3093.0,164.0,115.0,49.0,0.0,7.0,19.0,44.0,46.0,48.0,0.0,3.0,12.0,28.0,30.0,42.0,0.0,4.0,7.0,16.0,16.0,6.0,HL,상권축소,104,48,92,48,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100010,커피-음료,10.0,11.0,9.0,1.0,9.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53512096,127.063473,비알코올,21,,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20201,A,골목상권,3110139,자양4동주민센터,2054209,1018488,1035720,221598,286903,343472,340128,355279,506828,579587,426210,208303,206050,344090,289968,296750,297241,297783,296476,296187,286235,283536,5581.0,2861.0,2720.0,475.0,773.0,861.0,811.0,1064.0,1597.0,224.0,402.0,494.0,433.0,564.0,744.0,251.0,371.0,367.0,378.0,500.0,853.0,3093.0,0.0,3093.0,164.0,115.0,49.0,0.0,7.0,19.0,44.0,46.0,48.0,0.0,3.0,12.0,28.0,30.0,42.0,0.0,4.0,7.0,16.0,16.0,6.0,HL,상권축소,103,48,92,48,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100001,한식음식점,29.0,30.0,0.0,0.0,0.0,0.0,1.0,383719049.0,12820.0,295472535.0,88246514.0,52333346.0,94742272.0,37103506.0,62316245.0,48977166.0,65698500.0,22548014.0,15462402.0,9738986.0,112327959.0,54241871.0,164282670.0,27665161.0,199502247.0,174474452.0,1136033.0,10897975.0,33679257.0,45974138.0,150460503.0,131828793.0,10115.0,2705.0,2193.0,1893.0,1683.0,2255.0,2091.0,2002.0,703.0,141.0,248.0,5096.0,3091.0,3563.0,681.0,6005.0,6441.0,23.0,728.0,1504.0,1860.0,4383.0,3946.0,37.53512096,127.063473,한식,46,13231691.34,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20201,A,골목상권,3110139,자양4동주민센터,2054209,1018488,1035720,221598,286903,343472,340128,355279,506828,579587,426210,208303,206050,344090,289968,296750,297241,297783,296476,296187,286235,283536,5581.0,2861.0,2720.0,475.0,773.0,861.0,811.0,1064.0,1597.0,224.0,402.0,494.0,433.0,564.0,744.0,251.0,371.0,367.0,378.0,500.0,853.0,3093.0,0.0,3093.0,164.0,115.0,49.0,0.0,7.0,19.0,44.0,46.0,48.0,0.0,3.0,12.0,28.0,30.0,42.0,0.0,4.0,7.0,16.0,16.0,6.0,HL,상권축소,103,48,92,48,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100002,중식음식점,5.0,5.0,0.0,0.0,0.0,0.0,0.0,15662562.0,1277.0,11037519.0,4625043.0,1354862.0,2999502.0,2452382.0,1251446.0,2979327.0,2868259.0,1756784.0,2721223.0,0.0,4442583.0,4210427.0,3636299.0,652030.0,9254206.0,4234551.0,0.0,1326028.0,5622499.0,3967009.0,1069265.0,1503956.0,1037.0,240.0,97.0,237.0,245.0,191.0,267.0,130.0,110.0,479.0,0.0,296.0,168.0,228.0,106.0,851.0,321.0,0.0,177.0,333.0,508.0,82.0,70.0,37.53512096,127.063473,중식,2,3132512.4,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20201,A,골목상권,3110139,자양4동주민센터,2054209,1018488,1035720,221598,286903,343472,340128,355279,506828,579587,426210,208303,206050,344090,289968,296750,297241,297783,296476,296187,286235,283536,5581.0,2861.0,2720.0,475.0,773.0,861.0,811.0,1064.0,1597.0,224.0,402.0,494.0,433.0,564.0,744.0,251.0,371.0,367.0,378.0,500.0,853.0,3093.0,0.0,3093.0,164.0,115.0,49.0,0.0,7.0,19.0,44.0,46.0,48.0,0.0,3.0,12.0,28.0,30.0,42.0,0.0,4.0,7.0,16.0,16.0,6.0,HL,상권축소,103,48,92,48,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100010,커피-음료,11.0,12.0,17.0,2.0,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53512096,127.063473,비알코올,21,,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20202,A,골목상권,3110139,자양4동주민센터,2134121,1042815,1091306,231719,317254,360574,353144,368989,502442,575016,437826,219426,222255,376386,303213,306741,307275,309281,308370,309986,297899,294571,5581.0,2861.0,2720.0,475.0,773.0,861.0,811.0,1064.0,1597.0,224.0,402.0,494.0,433.0,564.0,744.0,251.0,371.0,367.0,378.0,500.0,853.0,3093.0,0.0,3093.0,164.0,115.0,49.0,0.0,7.0,19.0,44.0,46.0,48.0,0.0,3.0,12.0,28.0,30.0,42.0,0.0,4.0,7.0,16.0,16.0,6.0,HL,상권축소,102,48,92,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100001,한식음식점,30.0,31.0,10.0,3.0,7.0,2.0,1.0,353431729.0,15209.0,273569816.0,79861913.0,59496881.0,49279246.0,53585343.0,50491083.0,60717263.0,46420775.0,33441138.0,7562870.0,10928326.0,130616943.0,64646780.0,115315521.0,24361289.0,180454466.0,132441360.0,1231701.0,20972346.0,23008607.0,59769581.0,120801533.0,87112059.0,12319.0,2890.0,2898.0,2106.0,2258.0,2404.0,2653.0,1976.0,914.0,107.0,503.0,6576.0,2761.0,4489.0,773.0,7264.0,7386.0,44.0,1388.0,1311.0,3157.0,4439.0,4307.0,37.53512096,127.063473,한식,46,11781057.63,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20202,A,골목상권,3110139,자양4동주민센터,2134121,1042815,1091306,231719,317254,360574,353144,368989,502442,575016,437826,219426,222255,376386,303213,306741,307275,309281,308370,309986,297899,294571,5581.0,2861.0,2720.0,475.0,773.0,861.0,811.0,1064.0,1597.0,224.0,402.0,494.0,433.0,564.0,744.0,251.0,371.0,367.0,378.0,500.0,853.0,3093.0,0.0,3093.0,164.0,115.0,49.0,0.0,7.0,19.0,44.0,46.0,48.0,0.0,3.0,12.0,28.0,30.0,42.0,0.0,4.0,7.0,16.0,16.0,6.0,HL,상권축소,102,48,92,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100002,중식음식점,5.0,5.0,0.0,0.0,0.0,0.0,0.0,28055854.0,1797.0,16623765.0,11432089.0,1654230.0,1514427.0,3420241.0,2395722.0,7639145.0,5856893.0,5575196.0,3140385.0,358783.0,8420856.0,3608938.0,11076459.0,1450433.0,22020560.0,6035294.0,792129.0,6568414.0,5292383.0,7975126.0,3540040.0,3887762.0,1190.0,607.0,111.0,200.0,264.0,251.0,364.0,343.0,264.0,512.0,21.0,464.0,168.0,433.0,199.0,1500.0,297.0,23.0,298.0,364.0,654.0,229.0,229.0,37.53512096,127.063473,중식,2,5611170.8,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20202,A,골목상권,3110139,자양4동주민센터,2134121,1042815,1091306,231719,317254,360574,353144,368989,502442,575016,437826,219426,222255,376386,303213,306741,307275,309281,308370,309986,297899,294571,5581.0,2861.0,2720.0,475.0,773.0,861.0,811.0,1064.0,1597.0,224.0,402.0,494.0,433.0,564.0,744.0,251.0,371.0,367.0,378.0,500.0,853.0,3093.0,0.0,3093.0,164.0,115.0,49.0,0.0,7.0,19.0,44.0,46.0,48.0,0.0,3.0,12.0,28.0,30.0,42.0,0.0,4.0,7.0,16.0,16.0,6.0,HL,상권축소,102,48,92,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100010,커피-음료,13.0,14.0,29.0,4.0,14.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53512096,127.063473,비알코올,21,,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20203,A,골목상권,3110139,자양4동주민센터,2147068,1045008,1102060,234416,308603,356951,358590,376164,512344,579244,446716,223192,223964,372356,301595,310090,310510,311341,309296,311075,299584,295171,5581.0,2861.0,2720.0,475.0,773.0,861.0,811.0,1064.0,1597.0,224.0,402.0,494.0,433.0,564.0,744.0,251.0,371.0,367.0,378.0,500.0,853.0,3093.0,0.0,3093.0,164.0,115.0,49.0,0.0,7.0,19.0,44.0,46.0,48.0,0.0,3.0,12.0,28.0,30.0,42.0,0.0,4.0,7.0,16.0,16.0,6.0,HL,상권축소,104,48,93,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100001,한식음식점,30.0,31.0,0.0,0.0,0.0,0.0,1.0,328832342.0,14892.0,265197473.0,63634869.0,59042263.0,55565814.0,55677620.0,43332165.0,51579611.0,41233526.0,22401343.0,5903762.0,8471494.0,120114625.0,50533766.0,118648743.0,25159952.0,157943140.0,145886036.0,406464.0,19547459.0,32979250.0,49527466.0,120754930.0,80613608.0,12216.0,2676.0,2774.0,2691.0,2053.0,2298.0,2400.0,1992.0,684.0,135.0,469.0,6235.0,2931.0,4487.0,635.0,6890.0,7530.0,29.0,1197.0,1500.0,2572.0,4612.0,4507.0,37.53512096,127.063473,한식,46,10961078.07,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20203,A,골목상권,3110139,자양4동주민센터,2147068,1045008,1102060,234416,308603,356951,358590,376164,512344,579244,446716,223192,223964,372356,301595,310090,310510,311341,309296,311075,299584,295171,5581.0,2861.0,2720.0,475.0,773.0,861.0,811.0,1064.0,1597.0,224.0,402.0,494.0,433.0,564.0,744.0,251.0,371.0,367.0,378.0,500.0,853.0,3093.0,0.0,3093.0,164.0,115.0,49.0,0.0,7.0,19.0,44.0,46.0,48.0,0.0,3.0,12.0,28.0,30.0,42.0,0.0,4.0,7.0,16.0,16.0,6.0,HL,상권축소,104,48,93,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100002,중식음식점,6.0,6.0,17.0,1.0,0.0,0.0,0.0,29443170.0,1834.0,20712441.0,8730729.0,6627686.0,3917067.0,2083695.0,3020823.0,5063170.0,3535853.0,5194876.0,2149037.0,801986.0,9191186.0,4806874.0,11103536.0,1390551.0,19636374.0,8171166.0,53227.0,1963072.0,6220324.0,9446585.0,5060019.0,5064314.0,1317.0,517.0,377.0,251.0,136.0,255.0,298.0,205.0,312.0,305.0,63.0,571.0,218.0,517.0,160.0,1305.0,465.0,7.0,219.0,415.0,522.0,287.0,321.0,37.53512096,127.063473,중식,2,4907195.0,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20203,A,골목상권,3110139,자양4동주민센터,2147068,1045008,1102060,234416,308603,356951,358590,376164,512344,579244,446716,223192,223964,372356,301595,310090,310510,311341,309296,311075,299584,295171,5581.0,2861.0,2720.0,475.0,773.0,861.0,811.0,1064.0,1597.0,224.0,402.0,494.0,433.0,564.0,744.0,251.0,371.0,367.0,378.0,500.0,853.0,3093.0,0.0,3093.0,164.0,115.0,49.0,0.0,7.0,19.0,44.0,46.0,48.0,0.0,3.0,12.0,28.0,30.0,42.0,0.0,4.0,7.0,16.0,16.0,6.0,HL,상권축소,104,48,93,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100010,커피-음료,11.0,12.0,25.0,3.0,25.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53512096,127.063473,비알코올,21,,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20204,A,골목상권,3110139,자양4동주민센터,2093578,1011862,1081716,245802,280085,337434,349338,368663,512258,568445,437290,222493,222240,354652,288457,301968,301289,301478,302292,300924,292579,293048,5303.0,2677.0,2626.0,418.0,780.0,779.0,746.0,969.0,1611.0,195.0,393.0,432.0,400.0,520.0,737.0,223.0,387.0,347.0,346.0,449.0,874.0,3040.0,0.0,3040.0,121.0,93.0,28.0,0.0,1.0,14.0,30.0,37.0,39.0,0.0,0.0,8.0,20.0,28.0,37.0,0.0,1.0,6.0,10.0,9.0,2.0,HL,상권축소,105,48,93,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100001,한식음식점,30.0,31.0,0.0,0.0,0.0,0.0,1.0,391653016.0,14501.0,325622513.0,66030503.0,58068836.0,141034862.0,33260536.0,52625640.0,40632639.0,39710683.0,26319820.0,3069471.0,8659318.0,178807196.0,63509245.0,118088353.0,19519433.0,215703510.0,153382757.0,652016.0,75390900.0,29302373.0,44870590.0,113490202.0,105380188.0,11765.0,2736.0,2334.0,2782.0,1921.0,2538.0,2190.0,1958.0,778.0,101.0,428.0,6624.0,3070.0,3688.0,590.0,6685.0,7122.0,71.0,1158.0,1420.0,2407.0,4570.0,4175.0,37.53512096,127.063473,한식,46,13055100.53,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20204,A,골목상권,3110139,자양4동주민센터,2093578,1011862,1081716,245802,280085,337434,349338,368663,512258,568445,437290,222493,222240,354652,288457,301968,301289,301478,302292,300924,292579,293048,5303.0,2677.0,2626.0,418.0,780.0,779.0,746.0,969.0,1611.0,195.0,393.0,432.0,400.0,520.0,737.0,223.0,387.0,347.0,346.0,449.0,874.0,3040.0,0.0,3040.0,121.0,93.0,28.0,0.0,1.0,14.0,30.0,37.0,39.0,0.0,0.0,8.0,20.0,28.0,37.0,0.0,1.0,6.0,10.0,9.0,2.0,HL,상권축소,105,48,93,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100002,중식음식점,5.0,5.0,0.0,0.0,20.0,1.0,0.0,25056651.0,1268.0,18188048.0,6868603.0,2224527.0,2005497.0,3995049.0,7268848.0,2694127.0,3244499.0,3624104.0,1457086.0,337678.0,12394335.0,3348348.0,7066776.0,452428.0,12929742.0,9770492.0,33267.0,2056219.0,4794098.0,5758702.0,5977800.0,4080149.0,960.0,308.0,139.0,107.0,247.0,301.0,166.0,136.0,172.0,159.0,21.0,506.0,182.0,333.0,67.0,808.0,369.0,7.0,203.0,284.0,322.0,214.0,146.0,37.53512096,127.063473,중식,2,5011330.2,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20204,A,골목상권,3110139,자양4동주민센터,2093578,1011862,1081716,245802,280085,337434,349338,368663,512258,568445,437290,222493,222240,354652,288457,301968,301289,301478,302292,300924,292579,293048,5303.0,2677.0,2626.0,418.0,780.0,779.0,746.0,969.0,1611.0,195.0,393.0,432.0,400.0,520.0,737.0,223.0,387.0,347.0,346.0,449.0,874.0,3040.0,0.0,3040.0,121.0,93.0,28.0,0.0,1.0,14.0,30.0,37.0,39.0,0.0,0.0,8.0,20.0,28.0,37.0,0.0,1.0,6.0,10.0,9.0,2.0,HL,상권축소,105,48,93,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100010,커피-음료,13.0,14.0,21.0,3.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53512096,127.063473,비알코올,21,,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20211,A,골목상권,3110139,자양4동주민센터,2033106,985055,1048052,227162,277209,338870,340874,356322,492671,549973,428513,218896,215718,340365,279643,291868,294240,293489,292472,294856,283864,282315,5303.0,2677.0,2626.0,418.0,780.0,779.0,746.0,969.0,1611.0,195.0,393.0,432.0,400.0,520.0,737.0,223.0,387.0,347.0,346.0,449.0,874.0,3040.0,0.0,3040.0,121.0,93.0,28.0,0.0,1.0,14.0,30.0,37.0,39.0,0.0,0.0,8.0,20.0,28.0,37.0,0.0,1.0,6.0,10.0,9.0,2.0,HL,상권축소,107,48,94,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100001,한식음식점,30.0,31.0,7.0,2.0,7.0,2.0,1.0,470835918.0,12971.0,364113110.0,106722808.0,51298028.0,89105615.0,131177779.0,44919141.0,47612547.0,64891759.0,41831049.0,3230826.0,34449459.0,154682314.0,63104345.0,181117530.0,34251444.0,222659202.0,122412757.0,778558.0,24144247.0,49013335.0,56077353.0,92804171.0,122254293.0,10105.0,2866.0,1923.0,2277.0,2152.0,1870.0,1883.0,1982.0,884.0,34.0,449.0,6123.0,2074.0,3770.0,521.0,7524.0,4662.0,31.0,1050.0,1358.0,1924.0,3757.0,4064.0,37.53512096,127.063473,한식,46,15694530.6,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20211,A,골목상권,3110139,자양4동주민센터,2033106,985055,1048052,227162,277209,338870,340874,356322,492671,549973,428513,218896,215718,340365,279643,291868,294240,293489,292472,294856,283864,282315,5303.0,2677.0,2626.0,418.0,780.0,779.0,746.0,969.0,1611.0,195.0,393.0,432.0,400.0,520.0,737.0,223.0,387.0,347.0,346.0,449.0,874.0,3040.0,0.0,3040.0,121.0,93.0,28.0,0.0,1.0,14.0,30.0,37.0,39.0,0.0,0.0,8.0,20.0,28.0,37.0,0.0,1.0,6.0,10.0,9.0,2.0,HL,상권축소,107,48,94,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100002,중식음식점,5.0,5.0,0.0,0.0,0.0,0.0,0.0,30340540.0,1514.0,17384850.0,12955690.0,5790109.0,2916409.0,4154016.0,2965058.0,1559258.0,8238746.0,4716944.0,0.0,495965.0,11794024.0,5989031.0,11768772.0,292748.0,15267366.0,12556399.0,53227.0,2129584.0,6934699.0,6300216.0,8674431.0,3731606.0,1023.0,491.0,359.0,187.0,208.0,151.0,118.0,301.0,190.0,0.0,21.0,615.0,284.0,554.0,40.0,867.0,555.0,13.0,133.0,425.0,363.0,310.0,178.0,37.53512096,127.063473,중식,2,6068108.0,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20211,A,골목상권,3110139,자양4동주민센터,2033106,985055,1048052,227162,277209,338870,340874,356322,492671,549973,428513,218896,215718,340365,279643,291868,294240,293489,292472,294856,283864,282315,5303.0,2677.0,2626.0,418.0,780.0,779.0,746.0,969.0,1611.0,195.0,393.0,432.0,400.0,520.0,737.0,223.0,387.0,347.0,346.0,449.0,874.0,3040.0,0.0,3040.0,121.0,93.0,28.0,0.0,1.0,14.0,30.0,37.0,39.0,0.0,0.0,8.0,20.0,28.0,37.0,0.0,1.0,6.0,10.0,9.0,2.0,HL,상권축소,107,48,94,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100010,커피-음료,11.0,12.0,0.0,0.0,17.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53512096,127.063473,비알코올,21,,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20212,A,골목상권,3110139,자양4동주민센터,2009068,971197,1037871,221624,289362,335285,334554,356183,472061,541138,419678,212447,212723,342100,280980,288469,288995,290405,289168,291525,281586,278920,5303.0,2677.0,2626.0,418.0,780.0,779.0,746.0,969.0,1611.0,195.0,393.0,432.0,400.0,520.0,737.0,223.0,387.0,347.0,346.0,449.0,874.0,3040.0,0.0,3040.0,121.0,93.0,28.0,0.0,1.0,14.0,30.0,37.0,39.0,0.0,0.0,8.0,20.0,28.0,37.0,0.0,1.0,6.0,10.0,9.0,2.0,HL,상권축소,108,48,95,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100001,한식음식점,29.0,30.0,0.0,0.0,3.0,1.0,1.0,590028724.0,15347.0,459386949.0,130641775.0,92236458.0,109819889.0,96438952.0,65433272.0,95458378.0,76334471.0,54307304.0,6040314.0,11380299.0,220352360.0,80947349.0,203865799.0,67442603.0,284720602.0,141805354.0,1682055.0,38703114.0,58421866.0,78889387.0,115270351.0,133559178.0,12169.0,3178.0,2236.0,2733.0,2032.0,2358.0,2810.0,2033.0,1145.0,507.0,731.0,6800.0,1776.0,4563.0,970.0,9171.0,5181.0,30.0,1227.0,2200.0,1901.0,4399.0,4591.0,37.53512096,127.063473,한식,46,20345818.07,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20212,A,골목상권,3110139,자양4동주민센터,2009068,971197,1037871,221624,289362,335285,334554,356183,472061,541138,419678,212447,212723,342100,280980,288469,288995,290405,289168,291525,281586,278920,5303.0,2677.0,2626.0,418.0,780.0,779.0,746.0,969.0,1611.0,195.0,393.0,432.0,400.0,520.0,737.0,223.0,387.0,347.0,346.0,449.0,874.0,3040.0,0.0,3040.0,121.0,93.0,28.0,0.0,1.0,14.0,30.0,37.0,39.0,0.0,0.0,8.0,20.0,28.0,37.0,0.0,1.0,6.0,10.0,9.0,2.0,HL,상권축소,108,48,95,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100002,중식음식점,5.0,5.0,0.0,0.0,0.0,0.0,0.0,31048019.0,1663.0,19360914.0,11687105.0,3516290.0,5154209.0,2859068.0,3210485.0,4620862.0,6516403.0,5170702.0,0.0,137182.0,16012251.0,3751878.0,10727547.0,419161.0,13446462.0,13911848.0,0.0,2786097.0,2932470.0,8075166.0,6249192.0,7315389.0,1116.0,547.0,246.0,258.0,160.0,159.0,293.0,295.0,252.0,0.0,21.0,800.0,224.0,572.0,46.0,772.0,667.0,0.0,131.0,166.0,491.0,334.0,316.0,37.53512096,127.063473,중식,2,6209603.8,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
20212,A,골목상권,3110139,자양4동주민센터,2009068,971197,1037871,221624,289362,335285,334554,356183,472061,541138,419678,212447,212723,342100,280980,288469,288995,290405,289168,291525,281586,278920,5303.0,2677.0,2626.0,418.0,780.0,779.0,746.0,969.0,1611.0,195.0,393.0,432.0,400.0,520.0,737.0,223.0,387.0,347.0,346.0,449.0,874.0,3040.0,0.0,3040.0,121.0,93.0,28.0,0.0,1.0,14.0,30.0,37.0,39.0,0.0,0.0,8.0,20.0,28.0,37.0,0.0,1.0,6.0,10.0,9.0,2.0,HL,상권축소,108,48,95,49,205610,448404,11215,광진구,11215847,자양4동,155861,37.53512096,127.063473,CS100010,커피-음료,12.0,13.0,8.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.53512096,127.063473,비알코올,21,,자양(뚝섬한강공원) (7호선),488.3,17849.315522,"155,861"
